Energy_MeV,F8_Response,Relative_Error
2.3600,2.04000000E-06,0.0313
2.3700,2.16400000E-06,0.0304
2.3800,2.11400000E-06,0.0308
2.3900,2.12200000E-06,0.0307
2.4000,2.10600000E-06,0.0308
2.4100,2.16200000E-06,0.0304
2.4200,2.03800000E-06,0.0313
2.4300,1.97400000E-06,0.0318
2.4400,2.02600000E-06,0.0314
2.4500,2.05800000E-06,0.0312
2.4600,2.03400000E-06,0.0314
2.4700,2.18200000E-06,0.0303
2.4800,2.27600000E-06,0.0296
2.4900,2.22200000E-06,0.03
2.5000,2.31600000E-06,0.0294
2.5100,2.32000000E-06,0.0294
2.5200,2.22600000E-06,0.03
2.5300,2.13000000E-06,0.0306
2.5400,2.14200000E-06,0.0306
2.5500,2.07600000E-06,0.031
2.5600,2.04800000E-06,0.0312
2.5700,1.91800000E-06,0.0323
2.5800,2.00800000E-06,0.0316
2.5900,1.91000000E-06,0.0324
2.6000,1.99800000E-06,0.0316
2.6100,2.00800000E-06,0.0316
2.6200,2.05600000E-06,0.0312
2.6300,2.05200000E-06,0.0312
2.6400,2.04000000E-06,0.0313
2.6500,2.12600000E-06,0.0307
2.6600,2.26200000E-06,0.0297
2.6700,2.28600000E-06,0.0296
2.6800,2.33200000E-06,0.0293
2.6900,2.36600000E-06,0.0291
2.7000,2.46600000E-06,0.0285
2.7100,2.58400000E-06,0.0278
2.7200,2.70000000E-06,0.0272
2.7300,2.95400000E-06,0.026
2.7400,3.11400000E-06,0.0253
2.7500,2.83600000E-06,0.0266
2.7600,2.79200000E-06,0.0268
2.7700,2.46000000E-06,0.0285
2.7800,2.48800000E-06,0.0284
2.7900,2.29200000E-06,0.0295
2.8000,2.36000000E-06,0.0291
2.8100,2.49200000E-06,0.0283
2.8200,2.37200000E-06,0.029
2.8300,2.61800000E-06,0.0276
2.8400,2.21600000E-06,0.03
2.8500,2.31400000E-06,0.0294
2.8600,2.22000000E-06,0.03
2.8700,2.10400000E-06,0.0308
2.8800,2.08800000E-06,0.0309
2.8900,2.03800000E-06,0.0313
2.9000,2.15400000E-06,0.0305
2.9100,2.15400000E-06,0.0305
2.9200,2.16600000E-06,0.0304
2.9300,2.06400000E-06,0.0311
2.9400,2.17400000E-06,0.0303
2.9500,2.15200000E-06,0.0305
2.9600,2.21800000E-06,0.03
2.9700,2.18000000E-06,0.0303
2.9800,2.15000000E-06,0.0305
2.9900,2.37800000E-06,0.029
3.0000,2.48600000E-06,0.0284
3.0100,2.42800000E-06,0.0287
3.0200,2.33800000E-06,0.0292
3.0300,2.42000000E-06,0.0287
3.0400,2.09000000E-06,0.0309
3.0500,1.92600000E-06,0.0322
3.0600,1.93800000E-06,0.0321
3.0700,1.95200000E-06,0.032
3.0800,1.86200000E-06,0.0328
3.0900,2.02000000E-06,0.0315
3.1000,1.91200000E-06,0.0323
3.1100,1.82800000E-06,0.0331
3.1200,1.98400000E-06,0.0318
3.1300,2.07000000E-06,0.0311
3.1400,2.03800000E-06,0.0313
3.1500,2.15400000E-06,0.0305
3.1600,2.39800000E-06,0.0289
3.1700,2.37000000E-06,0.029
3.1800,2.45000000E-06,0.0286
3.1900,2.64400000E-06,0.0275
3.2000,2.79600000E-06,0.0267
3.2100,2.69600000E-06,0.0272
3.2200,2.80000000E-06,0.0267
3.2300,2.77200000E-06,0.0269
3.2400,2.60600000E-06,0.0277
3.2500,2.58600000E-06,0.0278
3.2600,2.37800000E-06,0.029
3.2700,2.23200000E-06,0.0299
3.2800,2.20800000E-06,0.0301
3.2900,1.94600000E-06,0.0321
3.3000,1.87600000E-06,0.0327
3.3100,1.99800000E-06,0.0316
3.3200,1.89800000E-06,0.0325
3.3300,2.07800000E-06,0.031
3.3400,2.10400000E-06,0.0308
3.3500,2.12400000E-06,0.0307
3.3600,2.18400000E-06,0.0303
3.3700,2.09000000E-06,0.0309
3.3800,2.23600000E-06,0.0299
3.3900,2.33400000E-06,0.0293
3.4000,2.39400000E-06,0.0289
3.4100,2.24000000E-06,0.0299
3.4200,2.39000000E-06,0.0289
3.4300,2.28600000E-06,0.0296
3.4400,2.25400000E-06,0.0298
3.4500,2.25800000E-06,0.0298
3.4600,2.06400000E-06,0.0311
3.4700,1.94400000E-06,0.0321
3.4800,1.76200000E-06,0.0337
3.4900,1.81800000E-06,0.0332
3.5000,1.74200000E-06,0.0339
3.5100,1.72400000E-06,0.0341
3.5200,1.60800000E-06,0.0353
3.5300,1.56200000E-06,0.0358
3.5400,1.65200000E-06,0.0348
3.5500,1.55400000E-06,0.0359
3.5600,1.60800000E-06,0.0353
3.5700,1.62000000E-06,0.0351
3.5800,1.52400000E-06,0.0362
3.5900,1.54200000E-06,0.036
3.6000,1.61200000E-06,0.0352
3.6100,1.59400000E-06,0.0354
3.6200,1.68400000E-06,0.0345
3.6300,1.55600000E-06,0.0359
3.6400,1.76800000E-06,0.0336
3.6500,1.83000000E-06,0.0331
3.6600,1.93000000E-06,0.0322
3.6700,1.90000000E-06,0.0324
3.6800,2.24200000E-06,0.0299
3.6900,2.31800000E-06,0.0294
3.7000,2.31800000E-06,0.0294
3.7100,2.26600000E-06,0.0297
